"year","GPP_NT_VUT_REF_sum","NEE_VUT_REF_QC_mean","P_F_sum","P_F_QC_mean","P_ERA_sum","P_F_jfmam_sum","P_F_QC_jfmam_mean","P_ERA_jfmam_sum","TA_F_mean","TA_F_QC_mean","TA_ERA_mean","PPFD_IN_mean","PPFD_IN_QC_mean","SW_IN_F_mean","SW_IN_F_QC_mean","SW_IN_ERA_mean","VPD_F_mean","VPD_F_QC_mean","VPD_ERA_mean","NETRAD_mean","NETRAD_QC_mean","G_F_MDS_mean","G_F_MDS_QC_mean","LE_F_MDS_mean","LE_F_MDS_QC_mean","LE_CORR_mean","H_F_MDS_mean","H_F_MDS_QC_mean","H_CORR_mean","SWC_F_MDS_1_mean","SWC_F_MDS_1_QC_mean","SITE_ID","keep_year"
1991,94.246378,0,458.973,0,458.973,569.839,0,569.839,8.07835869565217,0,8.07835869565217,NA,0,157.090163043478,0.41304325,157.090163043478,3.09435869565217,0,3.09435869565217,NA,NA,NA,1,11.0056652173913,0,NA,18.8490184782609,0,NA,NA,NA,"US-Ha1",FALSE
1992,130.085879,0.798459902173913,252.202,1,455.148,361.304,1,594.905,5.5560652173913,0.857789923913044,6.90383695652174,NA,0.493206521739196,170.147913043478,0.854619576086956,169.489173913043,3.09632608695652,0.853713836956522,2.8938152173913,NA,NA,NA,1,20.9372315217391,0.381793543478261,NA,63.275977173913,0.848279,NA,NA,NA,"US-Ha1",TRUE
1993,173.996343,0.843750119565217,287.49,1,465.914,416.491,1,604.47,7.00436956521739,0.89311597826087,7.29373913043478,324.717182837076,0.803442028985554,174.538304347826,0.88949275,163.169532608696,3.21248913043478,0.885416532608696,3.00604347826087,83.3087864136152,0.769474637681174,NA,1,24.9140273913043,0.783061489130435,NA,44.2852445652174,0.861412891304348,NA,NA,NA,"US-Ha1",TRUE
1994,139.662532,0.898097978260869,364.809,1,449.856,563.282,1,585.348,7.04160869565217,0.909420326086956,7.99146739130435,361.26033725338,0.808423913043576,182.464152173913,0.904891086956522,172.196315217391,3.76259782608696,0.904891086956522,3.18207608695652,89.5246016693794,0.809329710144902,NA,1,28.1815847826087,0.892210282608696,NA,70.7310032608696,0.927989173913043,NA,NA,NA,"US-Ha1",TRUE
1995,122.535664,0.867300554347826,168.575,1,298.964,358.487,1,374.17,6.39063043478261,0.956521902173913,7.97282608695652,341.50139465312,0.912590579710033,178.421989130435,0.955616097826087,184.668032608696,3.29513043478261,0.955616097826087,3.35378260869565,106.614205886738,0.912590579710033,NA,1,27.6070206521739,0.917572695652174,NA,68.5305065217391,0.931159119565217,NA,NA,NA,"US-Ha1",TRUE
1996,120.047592,0.894927293478261,348.102,1,408.528,543.804,1,517.42,6.42311956521739,0.969202652173913,6.56629347826087,343.816079377978,0.917572463768109,177.238402173913,0.966938434782609,170.073836956522,4.01333695652174,0.967844043478261,2.89328260869565,98.194329392963,0.929800724637761,NA,1,26.5753445652174,0.955615836956522,NA,61.5520413043478,0.967391108695652,NA,NA,NA,"US-Ha1",TRUE
1997,99.2450063,0.83650352173913,297.889,1,520.425,437.401,1,654.688,5.4411847826087,0.871829934782609,8.9639347826087,351.570461411815,0.72146739130463,174.336206521739,0.86367775,164.294836956522,3.43491304347826,0.866847836956522,3.02330434782609,110.017920205764,0.725090579710076,NA,1,29.0629043478261,0.85733697826087,NA,72.658227173913,0.859601532608696,NA,NA,NA,"US-Ha1",TRUE
1998,189.810302,0.93749997826087,261.483,1,500.339,464.792,1,699.517,8.04359782608696,0.985054293478261,8.03007608695652,344.287920883478,0.963315217391413,179.240663043478,0.984148554347826,163.849815217391,4.37027173913043,0.984148554347826,3.05448913043478,88.4062814615272,0.899003623188435,NA,1,28.2881141304348,0.973279217391304,NA,54.5737565217391,0.975543630434783,NA,NA,NA,"US-Ha1",TRUE
1999,170.200829,0.865942239130435,192.121,1,397.765,397.901,1,488.859,7.59180434782609,0.9352355,7.53155434782609,393.389044960978,0.840126811594337,202.271869565217,0.919384054347826,176.454597826087,4.7070652173913,0.933876554347826,3.12005434782609,125.859509431159,0.86186594202937,NA,1,28.774702173913,0.90851452173913,NA,93.5041097826087,0.907608445652174,NA,NA,NA,"US-Ha1",TRUE
2000,226.643096,0.914402467391304,244.29,1,443.178,418.307,1,511.934,8.18248913043478,0.959691913043478,8.63751086956522,311.84902218925,0.980978260869435,164.179608695652,0.990489065217391,177.017869565217,3.9565652173913,0.959239043478261,3.30560869565217,73.9256221274619,0.835597826086696,NA,1,30.1604119565217,0.915308054347826,NA,62.5597532608696,0.97327897826087,NA,NA,NA,"US-Ha1",TRUE
2001,205.4934535,0.91757275,253.319,1,326.781,317.197,0.728476794701987,411.911,7.01930434782609,0.954257173913044,9.4883152173913,366.11733287937,0.90624999999987,188.098565217391,0.952898565217391,180.556010869565,4.82698913043478,0.952445630434783,3.67927173913043,106.917116619627,0.907155797101315,NA,1,21.5434493478261,0.94067022826087,NA,64.1175358695652,0.945651858695652,NA,NA,NA,"US-Ha1",TRUE
2002,112.602899,0.598279086956522,310.111,1,596.678,420.718,1,708.831,7.61510869565217,0.346467467391304,8.56757608695652,337.118819429533,0.662590579709989,174.23625,0.818387902173913,160.197195652174,3.38497826086957,0.344655989130435,3.06511956521739,NA,NA,NA,1,36.0568456521739,0.338768347826087,NA,69.6654021739131,0.912590836956522,NA,NA,NA,"US-Ha1",TRUE
2003,106.582286,0.838768108695652,347.722,1,476.301,513.346,1,613.614,5.6415,0.787137673913044,7.34452173913044,NA,0.615942028985424,170.317543478261,0.8188405,170.329793478261,2.87853260869565,0.75996375,3.01285869565217,NA,NA,NA,1,12.9455469565217,0.777174065217391,NA,55.0588119565217,0.950181282608696,NA,NA,NA,"US-Ha1",TRUE
2004,244.235941,0.86730072826087,355.487,1,386.446,423.108,1,496.037,7.42569565217391,1,9.10048913043478,365.510416666652,1,190.065282608696,1,174.164173913043,3.94271739130435,1,3.49060869565217,NA,NA,NA,1,24.3750873913043,0.96150375,NA,62.6642913043478,0.973279163043478,NA,NA,NA,"US-Ha1",TRUE
2005,89.1062306,0.834239402173913,374.891,1,356.288,564.884,1,508.601,5.62728260869565,1,8.82732608695652,374.513134058228,1,194.746836956522,1,177.457945652174,3.9676847826087,1,3.32267391304348,NA,NA,NA,1,19.8129163043478,0.870471239130435,NA,65.3328304347826,0.887681217391304,NA,NA,NA,"US-Ha1",TRUE
2006,179.942291,0.815670195652174,180.098,1,369.055,343.286,1,466.775,6.94702173913043,1,9.33120652173913,374.891057050565,0.977807971014413,192.733706521739,1,185.612913043478,4.70777173913044,1,3.55984782608696,122.163669472576,0.945652173913109,NA,1,29.3034782608696,0.907156130434782,NA,66.6429010869565,0.933424010869565,NA,NA,NA,"US-Ha1",TRUE
2007,350.576019,0.931159597826087,388.38,1,398.492,521.478,1,491.862,6.33698913043478,1,8.87548913043478,377.559613002283,0.933876811594196,192.252576086957,0.963768152173913,177.154282608696,5.25429347826087,1,3.41611956521739,NA,NA,NA,1,25.6955869565217,0.951087141304348,NA,63.6526967391304,0.967391456521739,NA,NA,NA,"US-Ha1",TRUE
2008,211.683002,0.803894869565217,323.787,1,448.263,674.583,1,526.648,6.3404347826087,1,9.9285,380.925998188152,1,198.081641304348,1,179.302934782609,4.84789130434783,1,3.48380434782609,NA,NA,NA,1,28.2647782608696,0.906249728260869,NA,63.8937760869565,0.962862347826087,NA,NA,NA,"US-Ha1",TRUE
2009,196.360326,0.859601304347826,302.598,1,448.468,426.015,1,561.653,7.04836956521739,1,8.6326847826087,498.692362382261,0.694746376811543,189.556576086957,1,165.878641304348,4.93835869565217,1,3.28792391304348,NA,NA,NA,1,27.1351565217391,0.975543565217391,NA,57.6499413043478,0.97780797826087,NA,NA,NA,"US-Ha1",TRUE
2010,420.059367,0.887681380434783,297.686,1,361.525,463.895,1,564.716,9.68807608695652,1,9.01330434782609,399.89083523125,0.973278985507272,200.911684782609,1,167.672380434783,5.9636847826087,1,3.34860869565217,151.742866813196,0.876811594202935,NA,1,18.880495326087,0,NA,60.2465423913043,0.985507163043478,NA,NA,NA,"US-Ha1",TRUE
2011,171.979003,0.913949217391304,387.907,1,367.323,566.922,1,495.274,7.34122826086957,1,7.88284782608696,389.731460761141,0.895380434782261,182.569315217391,1,191.888858695652,3.85844565217391,0.997735586956522,3.41675,137.34456895163,0.813405797101772,NA,1,25.1919793478261,0.958786,NA,54.3766880434783,0.973279032608696,NA,NA,NA,"US-Ha1",TRUE
2012,318.13584,0.623188358695652,102.677,1,359.672,190.397,1,419.793,9.71707608695652,1,7.97817391304348,361.093728713848,1,187.768673913044,1,180.772326086957,4.44916304347826,1,3.19501086956522,111.290731633033,0.812952898550544,NA,1,30.5577891304348,0.875452836956522,NA,63.8242956521739,0.884057826086956,NA,NA,NA,"US-Ha1",TRUE
1996,NA,0.517436663043478,241.393,0.84782625,245.638,380.472,0.907894835526316,399.225,4.27017391304348,0,4.27017391304348,356.315671875,1,175.96597826087,0,175.96597826087,2.96645652173913,0,2.96645652173913,108.747389365528,0.82518115942029,NA,1,30.2329380434783,NA,NA,50.6699739130435,NA,NA,NA,NA,"US-Ho1",FALSE
1997,NA,0.466711793478261,174.61,0.920969206521739,227.421,282.125,0.95184878807947,357.056,3.03456521739131,0,3.03456521739131,340.240096014493,1,173.291369565217,0,173.291369565217,2.8715,0,2.8715,NA,NA,NA,1,25.4750836956522,NA,NA,47.1985347826087,NA,NA,NA,NA,"US-Ho1",FALSE
1998,NA,0.536231815217391,241.588,1,198.733,360.461,0.953090549668874,364.404,6.64920652173913,0,6.64920652173913,360.75939673913,1,179.073847826087,0,179.073847826087,3.86757608695652,0,3.86757608695652,NA,NA,NA,1,36.658127173913,NA,NA,54.4476293478261,NA,NA,NA,NA,"US-Ho1",FALSE
1999,NA,0.747282641304348,192.694,0.988224673913043,200.582,296.102,0.992411748344371,356.523,6.54817391304348,0,6.54817391304348,374.214491394928,1,186.253554347826,0,186.253554347826,4.06645652173913,0,4.06645652173913,NA,NA,NA,1,31.1663391304348,NA,NA,57.3411826086956,NA,NA,NA,NA,"US-Ho1",FALSE
2000,NA,0.711050902173913,291.093,1,241.046,369.487,1,387.974,5.6479347826087,0,5.6479347826087,339.068791021045,0.999320652173913,171.792445652174,0,171.792445652174,3.21094565217391,0,3.21094565217391,105.943864175725,0.880434782608696,NA,1,29.38195,NA,NA,51.7068989130435,NA,NA,NA,NA,"US-Ho1",FALSE
2001,NA,0.749999880434783,86.453,1,112.41,124.316,1,181.873,4.98425,0,4.98425,397.314676630435,1,197.590097826087,0,197.590097826087,4.45379347826087,0,4.45379347826087,NA,NA,NA,1,22.4461459782609,NA,NA,59.3622706521739,NA,NA,NA,NA,"US-Ho1",FALSE
2002,NA,0.736866054347826,217.746,1,242.781,304.751,1,377.499,4.98158695652174,0,4.98158695652174,347.54300928442,1,181.312163043478,0,181.312163043478,3.36411956521739,0,3.36411956521739,95.8458432030641,0.994565217391304,NA,1,20.3354814130435,NA,NA,53.392747826087,NA,NA,NA,NA,"US-Ho1",FALSE
2003,NA,0.696784293478261,187.278,1,199.825,206.562,1,286.387,3.64842391304348,0,3.64842391304348,337.461759963768,1,177.536358695652,0,177.536358695652,3.20203260869565,0,3.20203260869565,95.0283863224638,1,NA,1,16.4778233695652,NA,NA,53.468475,NA,NA,NA,NA,"US-Ho1",FALSE
2004,NA,0.7452445,190.626,1,179.861,205.346,1,225.999,5.36269565217391,0,5.36269565217391,357.088949328361,0.999773550724638,179.744760869565,0,179.744760869565,3.70161956521739,0,3.70161956521739,81.9262651721015,1,NA,1,16.5555109782609,NA,NA,59.6864163043478,NA,NA,NA,NA,"US-Ho1",FALSE
2005,NA,0.446784608695652,330.717,1,330.701,381.235,1,420.974,4.17369565217391,0,4.17369565217391,339.134663722826,1,166.481086956522,0,166.481086956522,2.85219565217391,0,2.85219565217391,NA,NA,NA,1,18.0375541304348,NA,NA,49.95645,NA,NA,NA,NA,"US-Ho1",FALSE
2006,NA,0.873188543478261,89.397,1,157.512,157.287,1,268.601,6.45991304347826,0,6.45991304347826,377.515694293478,1,183.011467391304,0,183.011467391304,3.99160869565217,0,3.99160869565217,94.2396259057971,1,NA,1,19.6865161956522,NA,NA,53.7932739130435,NA,NA,NA,NA,"US-Ho1",FALSE
2007,NA,0.998188456521739,231.795,1,263.174,273.185,1,352.62,4.64189130434783,0,4.64189130434783,362.869828553808,0.998414855072464,177.263347826087,0.998414956521739,183.373880434783,3.99648913043478,0,3.99648913043478,107.859776494565,1,NA,1,17.7639848913044,NA,NA,47.5972130434783,NA,NA,NA,NA,"US-Ho1",FALSE
2008,NA,0.998188652173913,225.3,1,219.997,293.698,1,384.429,4.53528260869565,0,4.53528260869565,385.766930932971,1,192.798880434783,0.998867826086956,196.545347826087,3.59263043478261,0,3.59263043478261,115.990020606884,1,NA,1,14.2555393478261,NA,NA,60.9099282608696,NA,NA,NA,NA,"US-Ho1",FALSE
2009,NA,0,226.413,1,179.673,254.105,1,276.675,5.44176086956522,0,5.44176086956522,368.134341032609,1,181.691260869565,1,186.405054347826,3.96971739130435,0,3.96971739130435,111.513456743683,0.974184782608696,NA,1,20.0493092391304,NA,NA,59.4406358695652,NA,NA,NA,NA,"US-Ho1",FALSE
2010,NA,0,185.066,1,186.477,256.63,1,294.085,7.74419565217391,0,7.74419565217391,374.727156702899,1,187.232,1,189.31575,4.51375,0,4.51375,107.42538428442,1,NA,1,25.0910191304348,NA,NA,51.6459532608696,NA,NA,NA,NA,"US-Ho1",FALSE
2011,NA,0.995018228260869,279.158,0.985054293478261,259.994,289.358,0.990894006622517,365.399,5.28821739130435,0,5.28821739130435,357.710252356036,0.999547101449275,163.806380434783,0.998414956521739,166.12502173913,2.97808695652174,0,2.97808695652174,104.126461843297,0.880434782608696,NA,1,16.207709673913,NA,NA,26.4985884782609,NA,NA,NA,NA,"US-Ho1",FALSE
2012,652.47037,0.998414760869565,240.511,1,186.082,314.408,1,286.785,7.00731521739131,0.0183423967391304,7.1036847826087,381.942032835145,1,175.709,1,177.328945652174,3.8565652173913,0,3.8565652173913,106.50563745471,1,NA,1,26.3460641304348,NA,NA,48.1455163043478,NA,NA,NA,NA,"US-Ho1",TRUE
2013,278.242368,0.999320695652174,199.12,1,187.742,250.03,1,282.401,5.72565217391305,1,5.48101086956522,385.679214245105,0.999547101449275,175.836934782609,0.999773565217391,177.683858695652,3.30248913043478,0,3.30248913043478,NA,NA,NA,1,20.4097405434783,NA,NA,49.5454913043478,NA,NA,NA,NA,"US-Ho1",TRUE
2014,256.3210179,0.999094260869565,208.49,1,224.993,302.349,0.956401682119205,336.409,3.75404347826087,1,3.50652173913043,384.58448048598,0.999547101449275,179.125945652174,0.999547130434783,176.490869565217,3.06107608695652,0,3.06107608695652,NA,NA,NA,1,13.0927261956522,NA,NA,50.456727173913,NA,NA,NA,NA,"US-Ho1",TRUE
2015,257.8147586,0.999547130434783,122.402,1,138.094,146.09,1,240.2,5.01460869565217,1,4.55758695652174,412.613738677536,1,191.872652173913,1,188.005173913044,4.00102173913043,0,4.00102173913043,NA,NA,NA,1,14.6155925,NA,NA,52.5836434782609,NA,NA,NA,NA,"US-Ho1",TRUE
2016,281.461064,0.999320826086956,212.6,1,163.006,315.604,1,291.694,6.04115217391304,1,5.36372826086957,399.327516304348,1,188.176434782609,1,189.913141304348,3.96301086956522,0,3.96301086956522,NA,NA,NA,1,21.72232,NA,NA,51.117172826087,NA,NA,NA,NA,"US-Ho1",TRUE
2017,261.0316281,0.999547130434783,250.589,1,254.195,364.078,1,382.478,4.63235869565217,1,4.74157608695652,352.99255768193,0.999773550724638,164.278532608696,0.999547130434783,163.429989130435,3.11078260869565,0,3.11078260869565,100.879924432311,0.999773550724638,NA,1,16.326067173913,NA,NA,41.5226206521739,NA,NA,NA,NA,"US-Ho1",TRUE
2018,279.020832,0.974864119565217,199.959,0.94112325,221.359,355.264,0.964128072847682,388.297,5.63567391304348,0.975769793478261,5.26511956521739,413.89494282059,0.940896739130435,194.821130434783,0.976675869565217,195.436673913043,3.77654347826087,0,3.77654347826087,116.197586275426,0.945199275362319,NA,1,17.0532701086957,NA,NA,54.9756434782609,NA,NA,NA,NA,"US-Ho1",TRUE
2004,80.742145,0,340.464,0,340.464,401.459,0,401.459,10.2327282608696,0,10.2327282608696,NA,0,189.030989130435,0,189.030989130435,4.01655434782609,0,4.01655434782609,NA,NA,NA,1,33.3990706521739,0,43.8753336956522,15.0975032608696,0,19.8287543478261,NA,NA,"US-IB2",FALSE
2005,271.438442,0.894700826086957,174.431,0.998414956521739,149.823,328.133,0.999034278145695,348.472,8.83685869565217,0.998867826086956,8.61586956521739,NA,0.32880434782612,196.732554347826,0.963994554347826,203.508847826087,5.5444347826087,0.998867826086956,4.65497826086956,102.736491582739,0.998414855072554,3.46718766304348,0.998867826086956,49.6755119565217,0.992753489130435,62.0448652173913,30.4215782608696,0.999547130434783,37.8892,33.627347826087,0.998867826086956,"US-IB2",TRUE
2006,320.0383917,0.982563510869565,304.406,1,324.555,418.817,1,440.3,10.0543152173913,1,9.66671739130435,382.578852506283,0.999320652174022,180.89672826087,0.999547130434783,189.409423913043,4.92409782608696,1,4.27003260869565,114.31286752745,1,4.37557119565217,1,43.280502173913,0.995018369565217,65.6501826086956,28.5104945652174,0.99818852173913,44.2172,41.9389239130435,1,"US-IB2",TRUE
2007,236.5149732,0.951086608695652,220.217,1,241.165,310.82,1,336.831,10.6484673913043,1,10.502347826087,417.030101071717,0.999320652174,193.483630434783,1,195.820706521739,6.19551086956522,1,5.31329347826087,111.205396365237,0.999547101449109,6.27012608695652,0.998641195652174,47.5622641304348,0.963088923913043,62.8747336956522,32.3205304347826,0.969429304347826,43.2108489130435,36.2019565217391,1,"US-IB2",TRUE
2008,287.286023,0.990715445652174,257.174,0.998867760869565,291.346,386.982,0.999314697368421,472.449,8.01746739130435,1,7.92272826086956,350.359642489696,0.998641304347685,180.540956521739,0.997509086956522,191.816554347826,4.23573913043478,1,3.85661956521739,101.932640515652,0.998641304348022,4.1349672826087,1,46.2343336956522,0.990036,61.7332641304348,25.7979141304348,0.998188586956522,35.2897554347826,41.3457934782609,1,"US-IB2",TRUE
2009,238.0098692,0.938858565217391,350.975,0.989356891304348,405.949,450.082,0.993515456953642,526.569,9.51721739130435,0.995244532608696,8.9446847826087,391.859065372956,0.990036231883989,189.337326086957,0.995018097826087,187.21375,4.94496739130435,0.845335184782609,4.21851086956522,108.993304785075,0.984148550724533,4.84083684782609,0.995018097826087,53.0301989130435,0.952672097826087,70.1184456521739,25.0599836956522,0.956747923913044,33.1538717391304,41.4942065217391,0.995244532608696,"US-IB2",TRUE
2010,319.377905,0.987771793478261,297.21,1,304.249,343.519,1,365.066,10.4622934782609,1,10.8827173913043,402.561914946739,0.999773550724554,196.075989130435,0.998641391304348,195.342586956522,5.60898913043478,1,4.69211956521739,109.501703038338,0.999773550724554,5.91742010869565,1,51.0224,0.996150402173913,64.8280391304348,30.6833673913043,0.99818852173913,38.9291010869565,41.3268586956522,1,"US-IB2",TRUE
2011,221.707431,0.966938641304348,312.21,1,406.617,403.435,1,524.637,7.61745652173913,1,8.5303152173913,354.842788533826,0.999320652174,163.108836956522,1,180.743586956522,3.81447826086957,1,3.39676086956522,83.0161500538826,0.999773550724554,4.23266992391304,1,45.0416489130435,0.978034608695652,49.6213358695652,27.019372826087,0.979393489130435,29.223625,43.0275108695652,1,"US-IB2",TRUE
2007,402.27088,0,140.17,0,140.17,188.583,0,188.583,13.7361956521739,0,13.7361956521739,NA,0,194.446967391304,0,194.446967391304,7.37580434782609,0,7.37580434782609,NA,NA,NA,1,118.547989130435,NA,NA,28.9050315217391,NA,NA,NA,NA,"US-KFS",FALSE
2008,194.336377,0.476902199271739,205.095,0,205.095,266.695,0,266.695,10.7551956521739,0.66032595423913,11.5332826086957,390.926601952442,1,207.807869565217,0,207.807869565217,5.48372826086957,0.896739173913043,7.08386956521739,94.9907244121696,1,NA,1,47.4502467391304,NA,NA,31.818972826087,NA,NA,NA,NA,"US-KFS",FALSE
